data_product,data_table,data_column,data_type
SIDb_restructured,siteInfo,permafrost_permafrostExist,value_factor
SIDb_restructured,siteInfo,soilTaxonomy_soilSeries,value_string
SIDb_restructured,siteInfo,coordinates_latitude_character,value_number
SIDb_restructured,siteInfo,coordinates_longitude_character,value_number
SIDb_restructured,siteInfo,MAP_character,value_number
SIDb_restructured,siteInfo,soilTaxonomy_soilfamily,value_string
SIDb_restructured,siteInfo,soilTaxonomy_surfaceAtm,value_factor
SIDb_restructured,siteInfo,permafrost_activeLayer_character,value_number
SIDb_restructured,incubationInfo,level1,id
SIDb_restructured,incubationInfo,samplePreparation_intactCore.logical,value_factor
SIDb_restructured,incubationInfo,samplePreparation_rootPicking,value_factor
SIDb_restructured,incubationInfo,depthInfo_surfaceAtm,value_factor
SIDb_restructured,incubationInfo,samplePreparation_sieving,value_factor
SIDb_restructured,incubationInfo,samplePreparation_rockPicking,value_factor
SIDb_restructured,incubationInfo,anaerobic,value_factor
SIDb_restructured,incubationInfo,incDesc,value_string
SIDb_restructured,incubationInfo,moisture_units,unit
SIDb_restructured,incubationInfo,replicates_type,value_factor
SIDb_restructured,incubationInfo,gasAnalyzer,value_string
SIDb_restructured,incubationInfo,depthInfo_horizon,value_number
SIDb_restructured,incubationInfo,glucose_units,unit
SIDb_restructured,incubationInfo,oxygen_units,unit
SIDb_restructured,incubationInfo,samplePreparation_intactCore.string,value_factor
SIDb_restructured,incubationInfo,g13CWheatStraw_units,unit
SIDb_restructured,incubationInfo,depthInfo_top,value_min
SIDb_restructured,incubationInfo,depthInfo_bottom,value_max
SIDb_restructured,incubationInfo,depthInfo_midDepth,value_mean
SIDb_restructured,incubationInfo,moisture_value,value_string
SIDb_restructured,incubationInfo,replicates_value,value_number
SIDb_restructured,incubationInfo,incubationTime,unit
SIDb_restructured,incubationInfo,samplePreparation_sieving.num,value_number
SIDb_restructured,incubationInfo,glucose_value,value_number
SIDb_restructured,incubationInfo,temperature,unit
SIDb_restructured,incubationInfo,preincubationTime,unit
SIDb_restructured,incubationInfo,g13CWheatStraw_value,value_number
SIDb_restructured,initConditions,level1,id
SIDb_restructured,initConditions,site,value_string
SIDb_restructured,initConditions,elevatedCO2,value_factor
SIDb_restructured,initConditions,carbonMean,value_mean
SIDb_restructured,initConditions,carbonSD,standard_deviation
SIDb_restructured,initConditions,carbonSE,standard_error
SIDb_restructured,initConditions,carbonUnits,unit
SIDb_restructured,initConditions,nitrogenMean,value_mean
SIDb_restructured,initConditions,nitrogenSD,standard_deviation
SIDb_restructured,initConditions,nitrogenSE,standard_error
SIDb_restructured,initConditions,nitrogenUnits,unit
SIDb_restructured,initConditions,bulkDensityMean,value_mean
SIDb_restructured,initConditions,bulkDensitySD,standard_deviation
SIDb_restructured,initConditions,bulkDensitySE,standard_error
SIDb_restructured,initConditions,replicates,value_number
SIDb_restructured,initConditions,pH,value_number
SIDb_restructured,initConditions,redox,unit
SIDb_restructured,initConditions,percentClay,value_number
SIDb_restructured,initConditions,percentSand,value_number
SIDb_restructured,initConditions,percentSilt,value_number
SIDb_restructured,initConditions,microbialBiomass,value_number
SIDb_restructured,initConditions,microbialBiomassUnits,unit
SIDb_restructured,initConditions,landCover,value_factor
SIDb_restructured,initConditions,organicCarbonStock,value_number
SIDb_restructured,initConditions,organicCarbonStockUnits,unit
SIDb_restructured,initConditions,nitrogenStock,value_number
SIDb_restructured,initConditions,nitrogenStockUnits,unit
SIDb_restructured,initConditions,microbialBiomassUnits.n,unit
SIDb_restructured,initConditions,fieldWarming,value_factor
SIDb_restructured,initConditions,midDepth,value_mean
SIDb_restructured,initConditions,vegetation,value_string
SIDb_restructured,initConditions,experimentalTreatment_1,value_factor
SIDb_restructured,initConditions,experimentalTreatment_2,value_factor
SIDb_restructured,initConditions,experimentalTreatment_3,value_factor
SIDb_restructured,initConditions,horizon,value_number
SIDb_restructured,initConditions,CECtot,value_number
SIDb_restructured,initConditions,CECtotUnits,unit
SIDb_restructured,initConditions,BStotal,value_number
SIDb_restructured,initConditions,BStotalUnits,unit
SIDb_restructured,initConditions,Si,value_number
SIDb_restructured,initConditions,Al,value_number
SIDb_restructured,initConditions,Fe,value_number
SIDb_restructured,initConditions,Mn,value_number
SIDb_restructured,initConditions,P,value_number
SIDb_restructured,initConditions,SiUnits,unit
SIDb_restructured,initConditions,AlUnits,unit
SIDb_restructured,initConditions,FeUnits,unit
SIDb_restructured,initConditions,MnUnits,unit
SIDb_restructured,initConditions,PUnits,unit
SIDb_restructured,initConditions,Al.Si,value_number
SIDb_restructured,initConditions,mineralDensityMean,value_mean
SIDb_restructured,initConditions,SOCstockMean,value_mean
SIDb_restructured,initConditions,SOCstockSD,standard_deviation
SIDb_restructured,initConditions,SOCstockUnits,unit
SIDb_restructured,initConditions,respirationMean,value_mean
SIDb_restructured,initConditions,respirationSD,standard_deviation
SIDb_restructured,initConditions,respirationUnits,unit
SIDb_restructured,initConditions,SOCminAssocMean,value_mean
SIDb_restructured,initConditions,SOCminAssocSD,standard_deviation
SIDb_restructured,initConditions,SOCminAssocUnits,unit
SIDb_restructured,initConditions,oxides,value_number
SIDb_restructured,initConditions,oxidesUnits,unit
SIDb_restructured,initConditions,soil,value_string
SIDb_restructured,initConditions,forest,value_string
SIDb_restructured,initConditions,temperature,unit
SIDb_restructured,initConditions,burn,value_factor
SIDb_restructured,initConditions,acidic,value_factor
SIDb_restructured,initConditions,minOrg,value_factor
SIDb_restructured,initConditions,speciesName,value_string
SIDb_restructured,initConditions,top,value_min
SIDb_restructured,initConditions,bottom,value_max
SIDb_restructured,initConditions,depthUnits,unit
SIDb_restructured,initConditions,bulkDensityUnits,unit
SIDb_restructured,initConditions,waterHoldingCapacityMean,value_mean
SIDb_restructured,initConditions,waterHoldingCapacitySE,standard_error
SIDb_restructured,initConditions,waterHoldingCapacityUnits,unit
SIDb_restructured,initConditions,pHMean,value_mean
SIDb_restructured,initConditions,pHSE,standard_error
SIDb_restructured,initConditions,cnRatioMean,value_mean
SIDb_restructured,initConditions,cnRatioSE,standard_deviation
SIDb_restructured,initConditions,loiMean,value_mean
SIDb_restructured,initConditions,loiSE,standard_error
SIDb_restructured,initConditions,loiUnits,unit
SIDb_restructured,initConditions,d13C,NA
SIDb_restructured,initConditions,elevation,value_number
SIDb_restructured,initConditions,drainage,value_factor
SIDb_restructured,initConditions,fieldReplicates,value_number
SIDb_restructured,timeSeries,level1,id
SIDb_restructured,timeSeries,timeSeriesIndex,NA
SIDb_restructured,timeSeries,column_name,value_string
SIDb_restructured,timeSeries,value,NA
SIDb_restructured,variables,level1,id
SIDb_restructured,variables,column_name,value_string
SIDb_restructured,variables,temperature,unit
SIDb_restructured,variables,moisture,value_string
SIDb_restructured,variables,midDepth,value_mean
SIDb_restructured,variables,top,value_min
SIDb_restructured,variables,bottom,value_max
SIDb_restructured,variables,oxygen,value_number
SIDb_restructured,variables,elevation,value_number
SIDb_restructured,variables,replicates,value_number
SIDb_restructured,variables,name,value_string
SIDb_restructured,variables,units,unit
SIDb_restructured,variables,varDesc,value_string
SIDb_restructured,variables,site,value_string
SIDb_restructured,variables,elevatedCO2,value_factor
SIDb_restructured,variables,gasMeasured,value_factor
SIDb_restructured,variables,primaryVariable,value_string
SIDb_restructured,variables,landCover,value_factor
SIDb_restructured,variables,fieldWarming,value_factor
SIDb_restructured,variables,statistic,value_factor
SIDb_restructured,variables,vegetation,value_string
SIDb_restructured,variables,horizon,value_number
SIDb_restructured,variables,cellulose,value_string
SIDb_restructured,variables,soil,value_string
SIDb_restructured,variables,amendment,value_string
SIDb_restructured,variables,forest,value_string
SIDb_restructured,variables,acidic,value_factor
SIDb_restructured,variables,minOrg,value_factor
SIDb_restructured,variables,burn,value_factor
SIDb_restructured,variables,disturbance,value_string
SIDb_restructured,variables,drainage,value_factor
LTERWG_Filtered_SOM,Filtered_SOM_data,curator_PersonName,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,curator_organization,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,curator_email,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,modification_date,value_date
LTERWG_Filtered_SOM,Filtered_SOM_data,author_PersonName,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,author_email,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,author_orcid_id,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,addit_contact_person,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,addit_contact_email,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,bibliographical_reference,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,data_doi,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,header_row,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,NA_1,"NA"
LTERWG_Filtered_SOM,Filtered_SOM_data,NA_2,"NA"
LTERWG_Filtered_SOM,Filtered_SOM_data,network,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,site_code,id
LTERWG_Filtered_SOM,Filtered_SOM_data,location_name,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,lat,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,long,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,datum,method
LTERWG_Filtered_SOM,Filtered_SOM_data,elevation,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,map,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,mat,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,clim_avg_yrs,value_mean
LTERWG_Filtered_SOM,Filtered_SOM_data,tx_start,value_date
LTERWG_Filtered_SOM,Filtered_SOM_data,aspect_deg,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,aspect_class,value_factor
LTERWG_Filtered_SOM,Filtered_SOM_data,slope,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,slope_shape,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,drainage_class,value_factor
LTERWG_Filtered_SOM,Filtered_SOM_data,depth_water,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,parent_transport,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,parent_material,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,rock_chem,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,land_cover,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,eco_region,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,loc_texture_class,value_factor
LTERWG_Filtered_SOM,Filtered_SOM_data,plant,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,lit_n,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,lit_p,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,lit_cn,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,lit_lig,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,npp,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,anpp,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,bnpp,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,bnpp_notes,note
LTERWG_Filtered_SOM,Filtered_SOM_data,agb,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,bgb,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,bgb_lowerdiam,value_min
LTERWG_Filtered_SOM,Filtered_SOM_data,bgb_upperdiam,value_max
LTERWG_Filtered_SOM,Filtered_SOM_data,bgb_type,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,bgb_notes,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,bgb_c,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,bgb_n,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,bgb_cn,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,wood_lit_c,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,align_1,note
LTERWG_Filtered_SOM,Filtered_SOM_data,align_2,note
LTERWG_Filtered_SOM,Filtered_SOM_data,loc_comments,comment
LTERWG_Filtered_SOM,Filtered_SOM_data,time_series,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,gradient,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,experiments,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,control_id,id
LTERWG_Filtered_SOM,Filtered_SOM_data,number_treatments,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,merge_align,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,key_version,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,L1,value_factor
LTERWG_Filtered_SOM,Filtered_SOM_data,L2,value_factor
LTERWG_Filtered_SOM,Filtered_SOM_data,L3,value_factor
LTERWG_Filtered_SOM,Filtered_SOM_data,L4,value_factor
LTERWG_Filtered_SOM,Filtered_SOM_data,L5,value_factor
LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L1,value_factor
LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L2,value_factor
LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L3,value_factor
LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L4,value_factor
LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L5,value_factor
LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L6,value_factor
LTERWG_Filtered_SOM,Filtered_SOM_data,observation_date,value_date
LTERWG_Filtered_SOM,Filtered_SOM_data,veg_note_profile,note
LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_c_tot,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_soc,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_soc_stock,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_loi,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_som_WalkleyBlack,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_n_tot,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_n_tot_stock,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_c_to_n,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_15n,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_13c,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,layer_top,value_min
LTERWG_Filtered_SOM,Filtered_SOM_data,layer_bot,value_max
LTERWG_Filtered_SOM,Filtered_SOM_data,layer_mid,value_mean
LTERWG_Filtered_SOM,Filtered_SOM_data,hzn,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,bd_samp,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,bd_tot,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,ph_cacl,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,ph_h2o,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,ph_other,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,sand,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,silt,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,clay,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,coarse_frac,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,coarse_tot,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,profile_texture_class,value_factor
LTERWG_Filtered_SOM,Filtered_SOM_data,caco3,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,Ca,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,Mg,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,K,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,Na,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,cat_exch,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,base_sum,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,cec_sum,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,ecec,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,bs,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,mbc_raw,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,mbc_trans,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,p_ex_1,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,p_ex_2,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,p_ex_3,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,p_ex_4,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,n_min,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,soil_taxon,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,soil_series,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,comment_profile,comment
LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_al_py,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_si_py,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_fe_ox,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_al_ox,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_si_ox,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_fe_dith,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_al_dith,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_si_dith,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,frc_scheme,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,frc_low_cutoff,value_min
LTERWG_Filtered_SOM,Filtered_SOM_data,frc_high_cutoff,value_max
LTERWG_Filtered_SOM,Filtered_SOM_data,frc_notes,note
LTERWG_Filtered_SOM,Filtered_SOM_data,frc_c_tot,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,frc_oc,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,frc_n_tot,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,frc_c_to_n,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,google_dir,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,data_file,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,google_id,id
LTERWG_Filtered_SOM,Filtered_SOM_data,L1_level,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L1_level,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,L2_level,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,L3_level,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,L4_level,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L2_level,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L3_level,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,L5_level,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L4_level,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,litterfall_anpp,value_number
LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L5_level,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L6_level,value_string
LTERWG_Filtered_SOM,Filtered_SOM_data,bd_methods_notes,note
LTERWG_Filtered_SOM,Filtered_SOM_data,layer_thick_calc,NA
LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_soc_stock_calc,NA
LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_n_stock_calc,NA
LTERWG_Filtered_SOM,Filtered_SOM_data,control_sample,value_factor
