variable_location,data_product,data_table,provided_variable,variable, note
column_name,SIDb_restructured,study,entryCreationDate,observation_date,NA
column_name,SIDb_restructured,study,contactName,contact_name,NA
column_name,SIDb_restructured,study,contactEmail,contact_email,NA
column_name,SIDb_restructured,study,study,dataset_name,NA
column_name,SIDb_restructured,study,entryNote,note,NA
column_name,SIDb_restructured,siteInfo,level1,site_id,NA
column_name,SIDb_restructured,siteInfo,siteIndex,site_index,NA
column_name,SIDb_restructured,siteInfo,coordinates_latitude_numeric,latitude,NA
column_name,SIDb_restructured,siteInfo,coordinates_longitude_numeric,longitude,NA
column_name,SIDb_restructured,siteInfo,elevation,elevation,NA
column_name,SIDb_restructured,siteInfo,MAT,mean_annual_temperature,NA
column_name,SIDb_restructured,siteInfo,MAP_numeric,mean_annual_precipitation,NA
column_name,SIDb_restructured,siteInfo,permafrost_activeLayer_numeric,active_layer,NA
column_name,SIDb_restructured,siteInfo,site,site_id,NA
column_name,SIDb_restructured,siteInfo,country,country,NA
column_name,SIDb_restructured,siteInfo,landCover,biome,NA
column_name,SIDb_restructured,siteInfo,vegNote,vegetation,NA
column_name,SIDb_restructured,siteInfo,soilTaxonomy_soilOrder,soil_order,NA
column_name,SIDb_restructured,siteInfo,soilTaxonomy_soilFamily,soil_type,NA
column_name,SIDb_restructured,siteInfo,soilTaxonomy_classificationSystem,classification_system,NA
column_name,SIDb_restructured,siteInfo,permafrost_permafrostExist,permafrost,NA
column_name,SIDb_restructured,siteInfo,soilTaxonomy_soilSeries,soil_series,NA
column_name,SIDb_restructured,siteInfo,coordinates_latitude_character,latitude,NA
column_name,SIDb_restructured,siteInfo,coordinates_longitude_character,longitude,NA
column_name,SIDb_restructured,siteInfo,MAP_character,mean_annual_precipitation,NA
column_name,SIDb_restructured,siteInfo,soilTaxonomy_soilfamily,soil_type,NA
column_name,SIDb_restructured,siteInfo,soilTaxonomy_surfaceAtm,atmospheric_interface,yes or no
column_name,SIDb_restructured,siteInfo,permafrost_activeLayer_character,active_layer,need to find units
column_name,SIDb_restructured,incubationInfo,level1,site_id,NA
column_name,SIDb_restructured,incubationInfo,samplePreparation_intactCore.logical,sample_prep_intact_core,NA
column_name,SIDb_restructured,incubationInfo,samplePreparation_rootPicking,sample_prep_root_picking,NA
column_name,SIDb_restructured,incubationInfo,depthInfo_surfaceAtm,atmospheric_interface,NA
column_name,SIDb_restructured,incubationInfo,samplePreparation_sieving,sample_prep_sieving,NA
column_name,SIDb_restructured,incubationInfo,samplePreparation_rockPicking,sample_prep_rock_picking,NA
column_name,SIDb_restructured,incubationInfo,anaerobic,anaerobic,NA
column_name,SIDb_restructured,incubationInfo,incDesc,incubation_note,NA
column_name,SIDb_restructured,incubationInfo,moisture_units,moisture_units,NA
column_name,SIDb_restructured,incubationInfo,replicates_type,replicates_type,NA
column_name,SIDb_restructured,incubationInfo,gasAnalyzer,gas_analyzer,NA
column_name,SIDb_restructured,incubationInfo,depthInfo_horizon,soil_horizon,NA
column_name,SIDb_restructured,incubationInfo,glucose_units,glucose,NA
column_name,SIDb_restructured,incubationInfo,oxygen_units,O2_measured,NA
column_name,SIDb_restructured,incubationInfo,samplePreparation_intactCore.string,sample_prep_intact_core,NA
column_name,SIDb_restructured,incubationInfo,g13CWheatStraw_units,g13CWheatStraw,NA
column_name,SIDb_restructured,incubationInfo,depthInfo_top,depth_min,NA
column_name,SIDb_restructured,incubationInfo,depthInfo_bottom,depth_max,NA
column_name,SIDb_restructured,incubationInfo,depthInfo_midDepth,depth_mean,NA
column_name,SIDb_restructured,incubationInfo,moisture_value,moisture,NA
column_name,SIDb_restructured,incubationInfo,replicates_value,replicates,NA
column_name,SIDb_restructured,incubationInfo,incubationTime,treatment_duration,NA
column_name,SIDb_restructured,incubationInfo,samplePreparation_sieving.num,sample_prep_sieving,NA
column_name,SIDb_restructured,incubationInfo,glucose_value,glucose,NA
column_name,SIDb_restructured,incubationInfo,temperature,temperature,NA
column_name,SIDb_restructured,incubationInfo,preincubationTime,treatment_duration,NA
column_name,SIDb_restructured,incubationInfo,g13CWheatStraw_value,g13CWheatStraw,NA
column_name,SIDb_restructured,initConditions,level1,site_id,NA
column_name,SIDb_restructured,initConditions,site,site,NA
column_name,SIDb_restructured,initConditions,elevatedCO2,elevatedCO2,NA
column_name,SIDb_restructured,initConditions,carbonMean,total_carbon,NA
column_name,SIDb_restructured,initConditions,carbonSD,total_carbon,NA
column_name,SIDb_restructured,initConditions,carbonSE,total_carbon,NA
column_name,SIDb_restructured,initConditions,carbonUnits,total_carbon,NA
column_name,SIDb_restructured,initConditions,nitrogenMean,nitrogen_total,NA
column_name,SIDb_restructured,initConditions,nitrogenSD,nitrogen_total,NA
column_name,SIDb_restructured,initConditions,nitrogenSE,nitrogen_total,NA
column_name,SIDb_restructured,initConditions,nitrogenUnits,nitrogen_total,NA
column_name,SIDb_restructured,initConditions,bulkDensityMean,bulk_density,NA
column_name,SIDb_restructured,initConditions,bulkDensitySD,bulk_density,NA
column_name,SIDb_restructured,initConditions,bulkDensitySE,bulk_density,NA
column_name,SIDb_restructured,initConditions,replicates,replicates,NA
column_name,SIDb_restructured,initConditions,pH,pH,NA
column_name,SIDb_restructured,initConditions,redox,redox,NA
column_name,SIDb_restructured,initConditions,percentClay,clay,NA
column_name,SIDb_restructured,initConditions,percentSand,sand,NA
column_name,SIDb_restructured,initConditions,percentSilt,silt,NA
column_name,SIDb_restructured,initConditions,microbialBiomass,microbial_biomass,NA
column_name,SIDb_restructured,initConditions,microbialBiomassUnits,microbial_biomass,NA
column_name,SIDb_restructured,initConditions,landCover,biome,NA
column_name,SIDb_restructured,initConditions,organicCarbonStock,carbon_organic,NA
column_name,SIDb_restructured,initConditions,organicCarbonStockUnits,carbon_organic,NA
column_name,SIDb_restructured,initConditions,nitrogenStock,nitrogen_total_stock,NA
column_name,SIDb_restructured,initConditions,nitrogenStockUnits,NA,NA
column_name,SIDb_restructured,initConditions,microbialBiomassUnits.n,NA,NA
column_name,SIDb_restructured,initConditions,fieldWarming,field_warming,NA
column_name,SIDb_restructured,initConditions,midDepth,depth_mean,NA
column_name,SIDb_restructured,initConditions,vegetation,vegetation,NA
column_name,SIDb_restructured,initConditions,experimentalTreatment_1,treatment_type,NA
column_name,SIDb_restructured,initConditions,experimentalTreatment_2,treatment_type,NA
column_name,SIDb_restructured,initConditions,experimentalTreatment_3,treatment_type,NA
column_name,SIDb_restructured,initConditions,horizon,soil_horizon,NA
column_name,SIDb_restructured,initConditions,CECtot,cation_exchange_capacity,NA
column_name,SIDb_restructured,initConditions,CECtotUnits,cation_exchange_capacity,NA
column_name,SIDb_restructured,initConditions,BStotal,base_saturation_sum,NA
column_name,SIDb_restructured,initConditions,BStotalUnits,base_saturation_sum,NA
column_name,SIDb_restructured,initConditions,Si,silicon,NA
column_name,SIDb_restructured,initConditions,Al,aluminum,NA
column_name,SIDb_restructured,initConditions,Fe,iron,NA
column_name,SIDb_restructured,initConditions,Mn,manganese,NA
column_name,SIDb_restructured,initConditions,P,phosphorus,NA
column_name,SIDb_restructured,initConditions,SiUnits,silicon,NA
column_name,SIDb_restructured,initConditions,AlUnits,aluminum,NA
column_name,SIDb_restructured,initConditions,FeUnits,iron,NA
column_name,SIDb_restructured,initConditions,MnUnits,manganese,NA
column_name,SIDb_restructured,initConditions,PUnits,phosphorus,NA
column_name,SIDb_restructured,initConditions,Al.Si,NA,NA
column_name,SIDb_restructured,initConditions,mineralDensityMean,mineral_density,NA
column_name,SIDb_restructured,initConditions,SOCstockMean,soil_organic_carbon,NA
column_name,SIDb_restructured,initConditions,SOCstockSD,soil_organic_carbon,NA
column_name,SIDb_restructured,initConditions,SOCstockUnits,soil_organic_carbon,NA
column_name,SIDb_restructured,initConditions,respirationMean,respiration,NA
column_name,SIDb_restructured,initConditions,respirationSD,respiration,NA
column_name,SIDb_restructured,initConditions,respirationUnits,respiration,NA
column_name,SIDb_restructured,initConditions,SOCminAssocMean,NA,NA
column_name,SIDb_restructured,initConditions,SOCminAssocSD,NA,NA
column_name,SIDb_restructured,initConditions,SOCminAssocUnits,NA,NA
column_name,SIDb_restructured,initConditions,oxides,oxides,NA
column_name,SIDb_restructured,initConditions,oxidesUnits,oxides,NA
column_name,SIDb_restructured,initConditions,soil,soil_type,NA
column_name,SIDb_restructured,initConditions,forest,forest,NA
column_name,SIDb_restructured,initConditions,temperature,temperature,NA
column_name,SIDb_restructured,initConditions,burn,burn_evidence,NA
column_name,SIDb_restructured,initConditions,acidic,acidity,NA
column_name,SIDb_restructured,initConditions,minOrg,mineral_or_organic,NA
column_name,SIDb_restructured,initConditions,speciesName,vegetation_species,NA
column_name,SIDb_restructured,initConditions,top,depth_min,NA
column_name,SIDb_restructured,initConditions,bottom,depth_max,NA
column_name,SIDb_restructured,initConditions,depthUnits,depth_units,NA
column_name,SIDb_restructured,initConditions,bulkDensityUnits,bulk_density,NA
column_name,SIDb_restructured,initConditions,waterHoldingCapacityMean,water_holding_capacity,NA
column_name,SIDb_restructured,initConditions,waterHoldingCapacitySE,water_holding_capacity,NA
column_name,SIDb_restructured,initConditions,waterHoldingCapacityUnits,water_holding_capacity,NA
column_name,SIDb_restructured,initConditions,pHMean,pH,NA
column_name,SIDb_restructured,initConditions,pHSE,pH,NA
column_name,SIDb_restructured,initConditions,cnRatioMean,carbon_to_nitrogen,NA
column_name,SIDb_restructured,initConditions,cnRatioSE,carbon_to_nitrogen,NA
column_name,SIDb_restructured,initConditions,loiMean,loss_on_ignition,NA
column_name,SIDb_restructured,initConditions,loiSE,loss_on_ignition,NA
column_name,SIDb_restructured,initConditions,loiUnits,loss_on_ignition,NA
column_name,SIDb_restructured,initConditions,d13C,NA,NA
column_name,SIDb_restructured,initConditions,elevation,elevation,NA
column_name,SIDb_restructured,initConditions,drainage,drainage_class,NA
column_name,SIDb_restructured,initConditions,fieldReplicates,field_replicates,NA
column_name,SIDb_restructured,timeSeries,level1,site_id,NA
column_name,SIDb_restructured,timeSeries,timeSeriesIndex,NA,NA
column_name,SIDb_restructured,timeSeries,column_name,column_name,NA
column_name,SIDb_restructured,timeSeries,value,NA,NA
column_name,SIDb_restructured,variables,level1,site_id,NA
column_name,SIDb_restructured,variables,column_name,column_name,NA
column_name,SIDb_restructured,variables,temperature,temperature,NA
column_name,SIDb_restructured,variables,moisture,moisture,NA
column_name,SIDb_restructured,variables,midDepth,depth_mean,NA
column_name,SIDb_restructured,variables,top,depth_min,NA
column_name,SIDb_restructured,variables,bottom,depth_max,NA
column_name,SIDb_restructured,variables,oxygen,O2_measured,NA
column_name,SIDb_restructured,variables,elevation,elevation,NA
column_name,SIDb_restructured,variables,replicates,replicates,NA
column_name,SIDb_restructured,variables,name,variable_name,NA
column_name,SIDb_restructured,variables,units,variable_units,NA
column_name,SIDb_restructured,variables,varDesc,variable_description,NA
column_name,SIDb_restructured,variables,site,site,NA
column_name,SIDb_restructured,variables,elevatedCO2,elevatedCO2,NA
column_name,SIDb_restructured,variables,gasMeasured,gas_measured,NA
column_name,SIDb_restructured,variables,primaryVariable,primary_variable,NA
column_name,SIDb_restructured,variables,landCover,biome,NA
column_name,SIDb_restructured,variables,fieldWarming,field_warming,NA
column_name,SIDb_restructured,variables,statistic,statistic,NA
column_name,SIDb_restructured,variables,vegetation,vegetation,NA
column_name,SIDb_restructured,variables,horizon,soil_horizon,NA
column_name,SIDb_restructured,variables,cellulose,cellulose,NA
column_name,SIDb_restructured,variables,soil,soil_type,NA
column_name,SIDb_restructured,variables,amendment,amendment,NA
column_name,SIDb_restructured,variables,forest,forest,NA
column_name,SIDb_restructured,variables,acidic,acidity,NA
column_name,SIDb_restructured,variables,minOrg,mineral_or_organic,NA
column_name,SIDb_restructured,variables,burn,burn_evidence,NA
column_name,SIDb_restructured,variables,disturbance,disturbance_type,NA
column_name,SIDb_restructured,variables,drainage,drainage_class,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,curator_PersonName,curator_name,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,curator_organization,curator_organization,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,curator_email,email,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,modification_date,modification_date,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,author_PersonName,author,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,author_email,email,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,author_orcid_id,contact_orcid_id,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,addit_contact_person,additional_contact_person,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,addit_contact_email,email,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,bibliographical_reference,citation,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,data_doi,doi,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,header_row,header_row_number,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,NA_1,missing_value,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,NA_2,missing_value,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,network,network,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,site_code,site_code,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,location_name,location_name,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lat,latitude,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,long,longitude,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,datum,latitude_longitude_datum,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,elevation,elevation,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,map,mean_annual_percipitation,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,mat,mean_annual_temperature,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,clim_avg_yrs,climate_averaging_period,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,tx_start,treatment_duration_start,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,aspect_deg,aspect_degree,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,aspect_class,aspect_class,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,slope,slope,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,slope_shape,slope_shape,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,drainage_class,drainage_class,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,depth_water,depth_water,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,parent_transport,parent_transport,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,parent_material,parent_material,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,rock_chem,bedrock_chemistry,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,land_cover,land_cover,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,eco_region,ecoregion,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,loc_texture_class,soil_texture_class,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,plant,vegetation_species,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lit_n,fine_litterfall_nitrogen,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lit_p,fine_litterfall_phosphorus,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lit_cn,fine_litterfall_carbon_to_nitrogen,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lit_lig,aboveground_litterfall_lignin,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,npp,net_primary_productivity,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,anpp,aboveground_net_primary_productivity,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,bnpp,belowground_net_primary_productivity,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,bnpp_notes,belowground_net_primary_productivity,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,agb,aboveground_biomass,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,bgb,root_biomass,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,bgb_lowerdiam,root biomass_diameter,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,bgb_upperdiam,root biomass_diameter,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,bgb_type,root_biomass_type,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,bgb_notes,root_biomass,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,bgb_c,root_biomass_carbon,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,bgb_n,root_biomass_nitrogen,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,bgb_cn,root_biomass_carbon_to_nitrogen,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,wood_lit_c,wood_litterfall_carbon_flux,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,align_1,alignment_notes_profile_data,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,align_2,alignment_notes_profile_data,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,loc_comments,comments,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,time_series,time_series,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,gradient,gradient_study,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,experiments,experimental_manipulations,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,control_id,control_samples_identifier,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,number_treatments,treatments_number,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,merge_align,merge_align,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,key_version,key_version,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,L1,experimental_level_1,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,L2,experimental_level_2,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,L3,experimental_level_3,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,L4,experimental_level_4,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,L5,experimental_level_5,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L1,treatment_1_level,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L2,treatment_2_level,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L3,treatment_3_level,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L4,treatment_4_level,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L5,treatment_5_level,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L6,treatment_6_level,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,observation_date,observation_date,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,veg_note_profile,vegetation,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_c_tot,total_carbon,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_soc,soil_organic_carbon,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_soc_stock,bulk_layer_organic_carbon_stock,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_loi,loss_on_ignition,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_som_WalkleyBlack,bulk_layer_soil_organic_matter,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_n_tot,nitrogen_total,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_n_tot_stock,nitrogen_total_stock,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_c_to_n,carbon_to_nitrogen,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_15n,15n,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_13c,13c,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,layer_top,depth_min,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,layer_bot,depth_max,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,layer_mid,depth_mean,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,hzn,horizon,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,bd_samp,bulk_density_sample,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,bd_tot,bulk_density_total,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,ph_cacl,pH_cacl,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,ph_h2o,pH_h2o,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,ph_other,pH_other,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,sand,sand,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,silt,silt,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,clay,clay,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,coarse_frac,coarse_fraction,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,coarse_tot,coarse_size_thresh,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,profile_texture_class,soil_texture_class,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,caco3,caco3,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,Ca,calcium_ extractable,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,Mg,magnesium_extractable,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,K,potassium_extractable,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,Na,sodium_ extractable,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,cat_exch,cation_exchange_capacity,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,base_sum,base_sum,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,cec_sum,exchangeable_cations_sum,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,ecec,effective_cation_exchange_capacity,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,bs,base_saturation,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,mbc_raw,microbial_biomass_carbon_raw,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,mbc_trans,microbial_biomass_carbon_reported,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,p_ex_1,phosphorus_extractable,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,p_ex_2,phosphorus_extractable,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,p_ex_3,phosphorus_extractable,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,p_ex_4,phosphorus_extractable,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,n_min,net_nitrogen_mineralization,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,soil_taxon,soil_taxonomy,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,soil_series,soil_series,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,comment_profile,comments,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_al_py,aluminum_pyrophosphate,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_si_py,silicon_pyrophosphate,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_fe_ox,iron_oxalate,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_al_ox,aluminum_oxalate,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_si_ox,silicon_oxalate,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_fe_dith,iron_dithionate,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_al_dith,aluminum_dithionate,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_si_dith,silicon_dithionate,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,frc_scheme,fraction_scheme,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,frc_low_cutoff,cutoff_numerical,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,frc_high_cutoff,cutoff_numerical,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,frc_notes,fraction_note,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,frc_c_tot,total_carbon,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,frc_oc,carbon_organic,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,frc_n_tot,nitrogen_total,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,frc_c_to_n,carbon_to_nitrogen,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,google_dir,google_directory,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,data_file,data_file,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,google_id,google_id,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,L1_level,Table_key,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L1_level,treatment_table_key,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,L2_level,Table_key,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,L3_level,Table_key,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,L4_level,Table_key,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L2_level,treatment_table_key,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L3_level,treatment_table_key,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,L5_level,Table_key,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L4_level,treatment_table_key,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,litterfall_anpp,litterfall_aboveground_net_primary_productivity,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L5_level,treatment_table_key,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,tx_L6_level,treatment_table_key,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,bd_methods_notes,bulk_density_total,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,layer_thick_calc,NA,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_soc_stock_calc,NA,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,lyr_n_stock_calc,NA,NA
column_name,LTERWG_Filtered_SOM,Filtered_SOM_data,control_sample,control_sample,NA
